Frame,LEFT_SHOULDER_to_LEFT_ELBOW_start_x,LEFT_SHOULDER_to_LEFT_ELBOW_start_y,LEFT_SHOULDER_to_LEFT_ELBOW_end_x,LEFT_SHOULDER_to_LEFT_ELBOW_end_y,LEFT_ELBOW_to_LEFT_WRIST_start_x,LEFT_ELBOW_to_LEFT_WRIST_start_y,LEFT_ELBOW_to_LEFT_WRIST_end_x,LEFT_ELBOW_to_LEFT_WRIST_end_y,RIGHT_SHOULDER_to_RIGHT_ELBOW_start_x,RIGHT_SHOULDER_to_RIGHT_ELBOW_start_y,RIGHT_SHOULDER_to_RIGHT_ELBOW_end_x,RIGHT_SHOULDER_to_RIGHT_ELBOW_end_y,RIGHT_ELBOW_to_RIGHT_WRIST_start_x,RIGHT_ELBOW_to_RIGHT_WRIST_start_y,RIGHT_ELBOW_to_RIGHT_WRIST_end_x,RIGHT_ELBOW_to_RIGHT_WRIST_end_y,LEFT_SHOULDER_to_RIGHT_SHOULDER_start_x,LEFT_SHOULDER_to_RIGHT_SHOULDER_start_y,LEFT_SHOULDER_to_RIGHT_SHOULDER_end_x,LEFT_SHOULDER_to_RIGHT_SHOULDER_end_y,LEFT_HIP_to_RIGHT_HIP_start_x,LEFT_HIP_to_RIGHT_HIP_start_y,LEFT_HIP_to_RIGHT_HIP_end_x,LEFT_HIP_to_RIGHT_HIP_end_y,LEFT_HIP_to_LEFT_KNEE_start_x,LEFT_HIP_to_LEFT_KNEE_start_y,LEFT_HIP_to_LEFT_KNEE_end_x,LEFT_HIP_to_LEFT_KNEE_end_y,LEFT_KNEE_to_LEFT_ANKLE_start_x,LEFT_KNEE_to_LEFT_ANKLE_start_y,LEFT_KNEE_to_LEFT_ANKLE_end_x,LEFT_KNEE_to_LEFT_ANKLE_end_y,RIGHT_HIP_to_RIGHT_KNEE_start_x,RIGHT_HIP_to_RIGHT_KNEE_start_y,RIGHT_HIP_to_RIGHT_KNEE_end_x,RIGHT_HIP_to_RIGHT_KNEE_end_y,RIGHT_KNEE_to_RIGHT_ANKLE_start_x,RIGHT_KNEE_to_RIGHT_ANKLE_start_y,RIGHT_KNEE_to_RIGHT_ANKLE_end_x,RIGHT_KNEE_to_RIGHT_ANKLE_end_y,LEFT_SHOULDER_to_LEFT_HIP_start_x,LEFT_SHOULDER_to_LEFT_HIP_start_y,LEFT_SHOULDER_to_LEFT_HIP_end_x,LEFT_SHOULDER_to_LEFT_HIP_end_y,RIGHT_SHOULDER_to_RIGHT_HIP_start_x,RIGHT_SHOULDER_to_RIGHT_HIP_start_y,RIGHT_SHOULDER_to_RIGHT_HIP_end_x,RIGHT_SHOULDER_to_RIGHT_HIP_end_y,LEFT_HIP_to_RIGHT_HIP_start_x,LEFT_HIP_to_RIGHT_HIP_start_y,LEFT_HIP_to_RIGHT_HIP_end_x,LEFT_HIP_to_RIGHT_HIP_end_y
617,55,423,23,477,23,477,47,509,136,403,189,379,189,379,194,367,55,423,136,403,22,549,87,541,22,549,55,655,55,655,37,771,87,541,170,641,170,641,143,766,55,423,22,549,136,403,87,541,22,549,87,541
618,55,423,16,448,16,448,43,462,137,404,190,379,190,379,195,367,55,423,137,404,22,549,89,543,22,549,54,654,54,654,37,770,89,543,170,641,170,641,143,766,55,423,22,549,137,404,89,543,22,549,89,543
619,55,425,16,458,16,458,41,471,137,405,188,382,188,382,195,369,55,425,137,405,22,549,89,543,22,549,54,654,54,654,37,770,89,543,171,642,171,642,143,766,55,425,22,549,137,405,89,543,22,549,89,543
620,54,426,14,450,14,450,41,474,137,406,188,382,188,382,195,370,54,426,137,406,21,549,89,543,21,549,54,654,54,654,37,770,89,543,171,642,171,642,143,766,54,426,21,549,137,406,89,543,21,549,89,543
621,54,426,24,466,24,466,44,478,137,407,188,383,188,383,194,370,54,426,137,407,21,550,89,544,21,550,53,654,53,654,37,769,89,544,173,642,173,642,142,766,54,426,21,550,137,407,89,544,21,550,89,544
622,55,426,14,441,14,441,37,429,137,410,187,384,187,384,195,371,55,426,137,410,21,550,89,544,21,550,53,654,53,654,38,769,89,544,173,642,173,642,142,765,55,426,21,550,137,410,89,544,21,550,89,544
623,55,428,22,473,22,473,38,491,137,410,186,387,186,387,196,373,55,428,137,410,21,552,89,545,21,552,53,654,53,654,38,769,89,545,175,642,175,642,142,764,55,428,21,552,137,410,89,545,21,552,89,545
624,56,428,22,454,22,454,39,460,137,412,183,391,183,391,197,374,56,428,137,412,22,552,89,545,22,552,53,655,53,655,38,769,89,545,175,642,175,642,141,764,56,428,22,552,137,412,89,545,22,552,89,545
625,56,429,26,474,26,474,39,490,137,412,183,391,183,391,197,378,56,429,137,412,22,553,89,547,22,553,52,655,52,655,38,769,89,547,176,642,176,642,141,763,56,429,22,553,137,412,89,547,22,553,89,547
626,58,429,27,471,27,471,43,494,137,413,183,391,183,391,197,378,58,429,137,413,22,555,89,549,22,555,52,656,52,656,38,769,89,549,177,642,177,642,141,763,58,429,22,555,137,413,89,549,22,555,89,549
627,58,431,32,478,32,478,44,496,137,414,183,393,183,393,197,381,58,431,137,414,22,557,89,550,22,557,52,656,52,656,37,769,89,550,177,643,177,643,141,763,58,431,22,557,137,414,89,550,22,557,89,550
628,58,431,16,443,16,443,38,423,137,417,181,396,181,396,198,381,58,431,137,417,21,558,89,551,21,558,52,656,52,656,37,768,89,551,178,643,178,643,141,763,58,431,21,558,137,417,89,551,21,558,89,551
629,58,432,15,448,15,448,38,433,137,419,182,396,182,396,198,381,58,432,137,419,21,560,90,553,21,560,52,657,52,657,37,769,90,553,179,643,179,643,141,763,58,432,21,560,137,419,90,553,21,560,90,553
630,58,432,15,446,15,446,44,441,139,419,195,393,195,393,192,381,58,432,139,419,33,566,91,556,33,566,52,658,52,658,37,769,91,556,180,644,180,644,141,764,58,432,33,566,139,419,91,556,33,566,91,556
631,58,432,10,444,10,444,44,433,139,420,197,393,197,393,192,381,58,432,139,420,30,566,92,560,30,566,53,659,53,659,37,770,92,560,180,644,180,644,142,764,58,432,30,566,139,420,92,560,30,566,92,560
632,59,435,32,483,32,483,48,509,139,420,198,392,198,392,191,382,59,435,139,420,29,566,92,559,29,566,53,659,53,659,37,770,92,559,180,644,180,644,142,764,59,435,29,566,139,420,92,559,29,566,92,559
633,59,437,35,490,35,490,50,515,139,422,200,392,200,392,189,382,59,437,139,422,37,573,92,562,37,573,53,660,53,660,37,770,92,562,180,645,180,645,142,764,59,437,37,573,139,422,92,562,37,573,92,562
634,59,438,42,485,42,485,53,515,140,423,203,391,203,391,187,384,59,438,140,423,37,571,92,561,37,571,53,659,53,659,37,770,92,561,180,645,180,645,142,765,59,438,37,571,140,423,92,561,37,571,92,561
635,57,439,38,484,38,484,52,509,138,424,201,392,201,392,187,385,57,439,138,424,38,572,91,561,38,572,53,659,53,659,37,771,91,561,180,645,180,645,142,768,57,439,38,572,138,424,91,561,38,572,91,561
636,57,439,37,483,37,483,50,505,138,423,200,393,200,393,187,385,57,439,138,423,39,572,91,561,39,572,53,659,53,659,37,771,91,561,180,646,180,646,142,769,57,439,39,572,138,423,91,561,39,572,91,561
637,57,442,45,489,45,489,57,507,138,425,200,396,200,396,187,387,57,442,138,425,40,574,91,562,40,574,53,659,53,659,38,771,91,562,180,646,180,646,142,770,57,442,40,574,138,425,91,562,40,574,91,562
638,57,443,47,495,47,495,62,526,138,425,201,395,201,395,187,388,57,443,138,425,39,575,91,561,39,575,53,659,53,659,38,771,91,561,180,647,180,647,142,769,57,443,39,575,138,425,91,561,39,575,91,561
639,57,449,56,505,56,505,64,536,138,427,196,402,196,402,191,391,57,449,138,427,40,575,91,562,40,575,54,658,54,658,38,771,91,562,180,647,180,647,142,769,57,449,40,575,138,427,91,562,40,575,91,562
640,57,447,52,500,52,500,62,531,138,427,196,401,196,401,190,391,57,447,138,427,39,575,91,562,39,575,54,658,54,658,38,771,91,562,180,647,180,647,142,769,57,447,39,575,138,427,91,562,39,575,91,562
641,59,451,69,513,69,513,76,547,137,429,192,406,192,406,194,395,59,451,137,429,41,581,90,565,41,581,54,658,54,658,38,771,90,565,181,647,181,647,142,769,59,451,41,581,137,429,90,565,41,581,90,565
642,61,450,63,514,63,514,72,548,137,430,192,404,192,404,194,395,61,450,137,430,40,581,90,565,40,581,54,658,54,658,38,771,90,565,181,647,181,647,142,769,61,450,40,581,137,430,90,565,40,581,90,565
643,73,455,69,518,69,518,78,559,137,431,192,405,192,405,194,396,73,455,137,431,41,583,90,566,41,583,55,658,55,658,38,771,90,566,182,647,182,647,142,768,73,455,41,583,137,431,90,566,41,583,90,566
644,70,454,68,514,68,514,79,553,138,433,193,405,193,405,194,398,70,454,138,433,41,584,90,567,41,584,55,658,55,658,38,771,90,567,182,647,182,647,142,764,70,454,41,584,138,433,90,567,41,584,90,567
645,78,457,77,514,77,514,86,547,138,434,193,407,193,407,194,399,78,457,138,434,41,585,90,567,41,585,56,658,56,658,38,771,90,567,182,647,182,647,143,765,78,457,41,585,138,434,90,567,41,585,90,567
646,77,461,75,519,75,519,85,554,138,435,193,409,193,409,196,399,77,461,138,435,41,584,90,568,41,584,57,658,57,658,38,772,90,568,182,647,182,647,143,765,77,461,41,584,138,435,90,568,41,584,90,568
647,75,461,76,516,76,516,87,550,138,437,194,410,194,410,195,401,75,461,138,437,41,586,90,569,41,586,57,658,57,658,38,772,90,569,182,647,182,647,143,765,75,461,41,586,138,437,90,569,41,586,90,569
648,77,463,75,519,75,519,84,555,138,437,196,410,196,410,196,401,77,463,138,437,41,585,90,569,41,585,57,658,57,658,37,772,90,569,183,648,183,648,143,767,77,463,41,585,138,437,90,569,41,585,90,569
649,78,464,77,517,77,517,87,554,138,438,197,409,197,409,197,402,78,464,138,438,41,585,90,569,41,585,58,659,58,659,37,772,90,569,184,648,184,648,143,768,78,464,41,585,138,438,90,569,41,585,90,569
650,75,463,75,516,75,516,86,549,138,439,197,412,197,412,197,403,75,463,138,439,41,585,90,569,41,585,59,659,59,659,37,772,90,569,184,649,184,649,144,768,75,463,41,585,138,439,90,569,41,585,90,569
651,74,462,60,514,60,514,71,540,138,440,199,412,199,412,198,403,74,462,138,440,41,587,90,570,41,587,59,659,59,659,37,772,90,570,184,649,184,649,144,768,74,462,41,587,138,440,90,570,41,587,90,570
652,74,461,79,517,79,517,89,544,138,440,199,412,199,412,198,405,74,461,138,440,42,587,90,571,42,587,59,660,59,660,37,773,90,571,184,650,184,650,144,768,74,461,42,587,138,440,90,571,42,587,90,571
653,80,467,86,527,86,527,98,570,139,441,200,412,200,412,200,406,80,467,139,441,42,589,90,573,42,589,58,660,58,660,37,773,90,573,185,650,185,650,144,768,80,467,42,589,139,441,90,573,42,589,90,573
654,79,465,87,524,87,524,97,554,138,442,196,418,196,418,200,409,79,465,138,442,43,589,90,574,43,589,58,660,58,660,37,773,90,574,186,650,186,650,144,769,79,465,43,589,138,442,90,574,43,589,90,574
655,82,470,93,528,93,528,103,564,138,444,196,419,196,419,200,411,82,470,138,444,43,591,90,576,43,591,58,661,58,661,37,773,90,576,186,650,186,650,144,769,82,470,43,591,138,444,90,576,43,591,90,576
656,74,470,52,514,52,514,64,532,138,445,197,419,197,419,200,411,74,470,138,445,43,590,90,576,43,590,57,660,57,660,37,773,90,576,187,650,187,650,144,767,74,470,43,590,138,445,90,576,43,590,90,576
657,79,470,78,520,78,520,85,543,139,447,197,421,197,421,200,412,79,470,139,447,43,591,90,577,43,591,57,660,57,660,36,773,90,577,188,650,188,650,145,767,79,470,43,591,139,447,90,577,43,591,90,577
658,77,470,54,519,54,519,64,542,139,448,198,421,198,421,200,413,77,470,139,448,33,589,90,578,33,589,56,660,56,660,36,772,90,578,188,650,188,650,145,763,77,470,33,589,139,448,90,578,33,589,90,578
659,77,468,69,526,69,526,70,557,140,450,198,424,198,424,201,415,77,468,140,450,36,590,90,579,36,590,56,661,56,661,37,773,90,579,188,649,188,649,145,763,77,468,36,590,140,450,90,579,36,590,90,579
660,77,470,53,514,53,514,60,528,140,450,196,427,196,427,202,416,77,470,140,450,39,591,91,579,39,591,55,661,55,661,36,773,91,579,188,650,188,650,145,764,77,470,39,591,140,450,91,579,39,591,91,579
661,79,475,64,527,64,527,71,560,141,452,197,429,197,429,204,418,79,475,141,452,41,594,93,582,41,594,56,664,56,664,36,774,93,582,189,650,189,650,146,764,79,475,41,594,141,452,93,582,41,594,93,582
662,78,474,47,505,47,505,56,512,141,452,197,430,197,430,204,419,78,474,141,452,32,590,93,581,32,590,54,665,54,665,35,775,93,581,189,650,189,650,146,764,78,474,32,590,141,452,93,581,32,590,93,581
663,72,473,51,527,51,527,61,566,142,454,200,430,200,430,205,420,72,473,142,454,30,590,93,583,30,590,54,666,54,666,35,776,93,583,189,650,189,650,146,764,72,473,30,590,142,454,93,583,30,590,93,583
664,72,472,54,526,54,526,62,556,142,455,200,431,200,431,205,421,72,472,142,455,37,593,93,583,37,593,54,666,54,666,35,776,93,583,189,650,189,650,147,765,72,472,37,593,142,455,93,583,37,593,93,583
665,77,477,67,533,67,533,72,572,143,456,202,431,202,431,204,423,77,477,143,456,40,597,93,585,40,597,54,667,54,667,35,777,93,585,189,650,189,650,147,765,77,477,40,597,143,456,93,585,40,597,93,585
666,76,476,55,530,55,530,63,560,143,457,202,433,202,433,205,424,76,476,143,457,42,598,93,585,42,598,55,667,55,667,36,777,93,585,188,650,188,650,147,767,76,476,42,598,143,457,93,585,42,598,93,585
667,82,482,79,537,79,537,84,574,143,459,202,434,202,434,205,425,82,482,143,459,43,601,93,586,43,601,56,667,56,667,36,777,93,586,189,650,189,650,147,768,82,482,43,601,143,459,93,586,43,601,93,586
668,81,483,58,535,58,535,68,570,143,460,202,435,202,435,206,426,81,483,143,460,43,600,93,586,43,600,56,667,56,667,36,777,93,586,189,650,189,650,148,768,81,483,43,600,143,460,93,586,43,600,93,586
669,83,486,69,538,69,538,74,576,143,462,202,437,202,437,207,428,83,486,143,462,44,602,93,587,44,602,56,667,56,667,37,777,93,587,189,649,189,649,149,767,83,486,44,602,143,462,93,587,44,602,93,587
670,82,488,69,538,69,538,74,573,143,463,201,439,201,439,208,429,82,488,143,463,44,604,93,588,44,604,56,667,56,667,36,778,93,588,189,648,189,648,149,767,82,488,44,604,143,463,93,588,44,604,93,588
671,89,487,84,537,84,537,90,562,143,465,200,441,200,441,209,430,89,487,143,465,47,605,94,590,47,605,56,668,56,668,36,778,94,590,189,647,189,647,149,767,89,487,47,605,143,465,94,590,47,605,94,590
672,85,486,46,512,46,512,49,519,143,465,200,441,200,441,209,430,85,486,143,465,47,604,94,590,47,604,56,668,56,668,36,774,94,590,189,647,189,647,149,767,85,486,47,604,143,465,94,590,47,604,94,590
673,85,485,52,516,52,516,57,533,143,466,200,444,200,444,209,433,85,485,143,466,47,604,93,590,47,604,56,668,56,668,36,775,93,590,189,646,189,646,150,767,85,485,47,604,143,466,93,590,47,604,93,590
674,84,485,43,506,43,506,46,512,144,467,200,445,200,445,208,434,84,485,144,467,47,604,93,591,47,604,56,669,56,669,36,774,93,591,189,646,189,646,150,765,84,485,47,604,144,467,93,591,47,604,93,591
675,86,485,54,511,54,511,56,522,144,469,197,450,197,450,209,436,86,485,144,469,48,605,92,593,48,605,56,669,56,669,36,775,92,593,189,646,189,646,151,764,86,485,48,605,144,469,92,593,48,605,92,593
676,86,486,42,500,42,500,43,499,144,470,198,449,198,449,208,438,86,486,144,470,48,606,92,594,48,606,56,671,56,671,36,774,92,594,189,646,189,646,151,763,86,486,48,606,144,470,92,594,48,606,92,594
677,87,482,32,501,32,501,41,504,144,470,198,450,198,450,208,439,87,482,144,470,49,606,91,595,49,606,58,672,58,672,36,774,91,595,189,645,189,645,151,763,87,482,49,606,144,470,91,595,49,606,91,595
678,87,485,30,500,30,500,36,509,145,472,203,449,203,449,207,441,87,485,145,472,49,606,91,595,49,606,58,667,58,667,37,772,91,595,189,645,189,645,151,763,87,485,49,606,145,472,91,595,49,606,91,595
679,88,482,28,498,28,498,30,506,145,472,205,449,205,449,207,442,88,482,145,472,49,606,91,596,49,606,58,668,58,668,37,772,91,596,189,645,189,645,151,763,88,482,49,606,145,472,91,596,49,606,91,596
680,88,483,25,493,25,493,30,491,145,473,205,451,205,451,208,443,88,483,145,473,49,606,91,596,49,606,57,669,57,669,37,770,91,596,189,645,189,645,152,763,88,483,49,606,145,473,91,596,49,606,91,596
681,89,483,27,495,27,495,31,500,146,474,207,451,207,451,208,444,89,483,146,474,49,606,91,598,49,606,59,669,59,669,38,769,91,598,189,646,189,646,152,763,89,483,49,606,146,474,91,598,49,606,91,598
682,91,482,29,494,29,494,31,492,146,475,206,451,206,451,208,444,91,482,146,475,49,607,90,598,49,607,58,670,58,670,38,768,90,598,189,646,189,646,153,763,91,482,49,607,146,475,90,598,49,607,90,598
683,92,482,28,495,28,495,31,494,146,476,208,452,208,452,207,446,92,482,146,476,49,609,90,600,49,609,59,669,59,669,39,768,90,600,189,646,189,646,153,760,92,482,49,609,146,476,90,600,49,609,90,600
684,89,487,28,495,28,495,29,496,146,477,207,453,207,453,207,447,89,487,146,477,49,610,89,600,49,610,59,668,59,668,40,768,89,600,189,646,189,646,154,760,89,487,49,610,146,477,89,600,49,610,89,600
685,92,487,27,495,27,495,26,499,146,478,209,453,209,453,206,448,92,487,146,478,49,614,89,603,49,614,59,668,59,668,40,769,89,603,189,645,189,645,154,760,92,487,49,614,146,478,89,603,49,614,89,603
686,91,487,27,497,27,497,27,499,146,479,208,455,208,455,205,449,91,487,146,479,48,614,89,604,48,614,59,667,59,667,42,766,89,604,189,645,189,645,154,760,91,487,48,614,146,479,89,604,48,614,89,604
687,94,486,27,498,27,498,25,500,146,480,209,457,209,457,205,451,94,486,146,480,41,612,88,606,41,612,59,667,59,667,47,765,88,606,189,645,189,645,154,760,94,486,41,612,146,480,88,606,41,612,88,606
688,94,486,27,500,27,500,26,501,146,480,210,458,210,458,205,452,94,486,146,480,41,614,88,607,41,614,61,666,61,666,49,765,88,607,189,645,189,645,154,760,94,486,41,614,146,480,88,607,41,614,88,607
689,94,485,27,501,27,501,27,502,146,482,210,460,210,460,204,453,94,485,146,482,43,617,88,609,43,617,62,665,62,665,48,765,88,609,189,645,189,645,154,760,94,485,43,617,146,482,88,609,43,617,88,609
690,96,485,27,502,27,502,29,502,146,484,207,464,207,464,204,455,96,485,146,484,41,614,88,612,41,614,62,664,62,664,47,764,88,612,189,645,189,645,154,762,96,485,41,614,146,484,88,612,41,614,88,612
691,98,486,30,505,30,505,27,501,145,485,207,471,207,471,207,458,98,486,145,485,41,614,87,613,41,614,62,664,62,664,47,764,87,613,189,645,189,645,155,762,98,486,41,614,145,485,87,613,41,614,87,613
692,98,487,29,506,29,506,27,499,145,486,203,470,203,470,207,458,98,487,145,486,42,618,87,613,42,618,62,664,62,664,47,764,87,613,189,645,189,645,155,762,98,487,42,618,145,486,87,613,42,618,87,613
693,98,488,32,506,32,506,27,498,145,488,202,479,202,479,207,462,98,488,145,488,41,616,87,614,41,616,62,664,62,664,47,764,87,614,189,645,189,645,155,762,98,488,41,616,145,488,87,614,41,616,87,614
694,98,491,32,507,32,507,27,498,143,490,185,482,185,482,208,463,98,491,143,490,44,621,81,615,44,621,63,666,63,666,49,764,81,615,189,645,189,645,155,762,98,491,44,621,143,490,81,615,44,621,81,615
695,98,492,34,509,34,509,27,498,143,491,180,487,180,487,209,465,98,492,143,491,42,620,80,617,42,620,63,664,63,664,50,764,80,617,189,646,189,646,155,761,98,492,42,620,143,491,80,617,42,620,80,617
696,96,499,34,511,34,511,27,502,143,491,182,482,182,482,209,465,96,499,143,491,44,624,80,618,44,624,64,664,64,664,64,764,80,618,189,647,189,647,155,762,96,499,44,624,143,491,80,618,44,624,80,618
697,96,503,35,515,35,515,28,517,144,493,184,482,184,482,209,466,96,503,144,493,47,626,80,619,47,626,65,665,65,665,61,763,80,619,190,648,190,648,156,762,96,503,47,626,144,493,80,619,47,626,80,619
698,101,501,53,523,53,523,36,532,145,492,193,480,193,480,210,465,101,501,145,492,48,627,81,620,48,627,74,684,74,684,59,765,81,620,190,648,190,648,156,762,101,501,48,627,145,492,81,620,48,627,81,620
699,102,510,56,536,56,536,41,553,145,495,193,482,193,482,210,467,102,510,145,495,49,631,78,622,49,631,88,686,88,686,67,767,78,622,190,647,190,647,157,763,102,510,49,631,145,495,78,622,49,631,78,622
700,109,506,51,530,51,530,38,544,145,497,183,491,183,491,210,469,109,506,145,497,50,630,77,624,50,630,87,685,87,685,65,767,77,624,190,647,190,647,157,763,109,506,50,630,145,497,77,624,50,630,77,624
701,113,504,57,529,57,529,37,534,145,497,186,490,186,490,210,471,113,504,145,497,49,628,76,626,49,628,87,686,87,686,63,765,76,626,189,647,189,647,157,764,113,504,49,628,145,497,76,626,49,628,76,626
702,113,522,97,584,97,584,95,629,144,498,177,498,177,498,210,473,113,522,144,498,52,634,76,626,52,634,94,684,94,684,64,764,76,626,189,647,189,647,158,764,113,522,52,634,144,498,76,626,52,634,76,626
703,112,523,91,576,91,576,88,613,144,499,180,496,180,496,210,475,112,523,144,499,52,637,76,627,52,637,89,687,89,687,61,766,76,627,189,647,189,647,157,764,112,523,52,637,144,499,76,627,52,637,76,627
704,118,519,97,571,97,571,92,606,144,500,182,496,182,496,210,476,118,519,144,500,53,637,78,626,53,637,87,687,87,687,50,765,78,626,189,647,189,647,157,764,118,519,53,637,144,500,78,626,53,637,78,626
705,116,520,99,564,99,564,94,593,144,502,183,497,183,497,211,477,116,520,144,502,55,638,81,627,55,638,86,687,86,687,51,767,81,627,190,647,190,647,158,762,116,520,55,638,144,502,81,627,55,638,81,627
706,129,515,117,579,117,579,121,631,145,503,196,498,196,498,211,477,129,515,145,503,60,637,82,627,60,637,98,688,98,688,57,767,82,627,190,647,190,647,159,762,129,515,60,637,145,503,82,627,60,637,82,627
707,124,525,120,593,120,593,134,652,145,503,193,498,193,498,211,478,124,525,145,503,60,638,81,627,60,638,102,688,102,688,62,767,81,627,190,647,190,647,159,762,124,525,60,638,145,503,81,627,60,638,81,627
708,121,530,120,592,120,592,126,645,144,506,192,499,192,499,209,479,121,530,144,506,60,640,81,628,60,640,108,687,108,687,64,767,81,628,190,647,190,647,159,763,121,530,60,640,144,506,81,628,60,640,81,628
709,121,533,124,602,124,602,140,664,140,507,178,505,178,505,210,481,121,533,140,507,62,642,80,630,62,642,108,687,108,687,63,768,80,630,190,647,190,647,165,765,121,533,62,642,140,507,80,630,62,642,80,630
710,120,535,121,602,121,602,133,666,140,508,180,503,180,503,209,481,120,535,140,508,62,644,80,630,62,644,112,687,112,687,62,768,80,630,190,647,190,647,165,769,120,535,62,644,140,508,80,630,62,644,80,630
711,117,535,119,602,119,602,122,659,140,509,176,507,176,507,210,483,117,535,140,509,61,644,80,631,61,644,100,691,100,691,56,771,80,631,190,648,190,648,166,770,117,535,61,644,140,509,80,631,61,644,80,631
712,117,535,116,601,116,601,125,656,140,510,170,513,170,513,210,485,117,535,140,510,61,645,80,632,61,645,102,691,102,691,56,771,80,632,190,648,190,648,169,769,117,535,61,645,140,510,80,632,61,645,80,632
713,112,533,98,596,98,596,104,649,143,510,170,511,170,511,210,485,112,533,143,510,59,645,81,632,59,645,90,694,90,694,50,771,81,632,190,648,190,648,164,768,112,533,59,645,143,510,81,632,59,645,81,632
714,112,534,102,599,102,599,110,658,143,510,172,511,172,511,210,486,112,534,143,510,59,645,81,633,59,645,99,693,99,693,55,769,81,633,191,648,191,648,162,768,112,534,59,645,143,510,81,633,59,645,81,633
715,111,533,89,597,89,597,96,652,143,511,174,511,174,511,210,487,111,533,143,511,58,645,81,634,58,645,96,693,96,693,54,769,81,634,191,648,191,648,162,768,111,533,58,645,143,511,81,634,58,645,81,634
716,110,535,88,597,88,597,94,650,143,512,175,512,175,512,210,488,110,535,143,512,58,646,82,634,58,646,94,695,94,695,54,771,82,634,191,648,191,648,162,768,110,535,58,646,143,512,82,634,58,646,82,634
717,120,525,89,598,89,598,95,652,143,513,174,518,174,518,210,489,120,525,143,513,61,647,82,636,61,647,99,695,99,695,55,770,82,636,191,648,191,648,164,774,120,525,61,647,143,513,82,636,61,647,82,636
718,119,534,89,602,89,602,97,657,143,514,172,518,172,518,210,489,119,534,143,514,62,648,82,637,62,648,112,689,112,689,66,768,82,637,191,649,191,649,164,778,119,534,62,648,143,514,82,637,62,648,82,637
719,118,534,90,600,90,600,97,655,144,514,176,517,176,517,211,490,118,534,144,514,62,648,82,639,62,648,107,691,107,691,64,767,82,639,192,649,192,649,168,777,118,534,62,648,144,514,82,639,62,648,82,639
720,110,534,77,599,77,599,84,651,144,515,178,516,178,516,211,491,110,534,144,515,55,648,82,641,55,648,89,693,89,693,56,766,82,641,193,649,193,649,165,775,110,534,55,648,144,515,82,641,55,648,82,641
721,109,533,78,599,78,599,85,650,145,517,179,517,179,517,211,492,109,533,145,517,55,649,82,642,55,649,87,695,87,695,54,765,82,642,194,650,194,650,165,769,109,533,55,649,145,517,82,642,55,649,82,642
722,106,534,77,594,77,594,83,637,145,518,179,517,179,517,211,493,106,534,145,518,51,651,82,643,51,651,76,700,76,700,53,766,82,643,195,650,195,650,165,765,106,534,51,651,145,518,82,643,51,651,82,643
723,106,532,71,585,71,585,76,625,145,519,179,518,179,518,211,495,106,532,145,519,50,650,82,645,50,650,78,700,78,700,53,766,82,645,196,651,196,651,165,764,106,532,50,650,145,519,82,645,50,650,82,645
724,105,532,72,589,72,589,77,641,145,520,179,519,179,519,211,495,105,532,145,520,49,651,81,648,49,651,80,697,80,697,54,760,81,648,196,651,196,651,164,763,105,532,49,651,145,520,81,648,49,651,81,648
725,106,532,73,589,73,589,77,642,146,522,179,520,179,520,211,497,106,532,146,522,50,651,81,648,50,651,85,688,85,688,57,745,81,648,196,651,196,651,162,763,106,532,50,651,146,522,81,648,50,651,81,648
726,105,532,58,576,58,576,58,614,146,524,179,522,179,522,211,498,105,532,146,524,48,651,79,650,48,651,88,679,88,679,58,729,79,650,196,651,196,651,161,763,105,532,48,651,146,524,79,650,48,651,79,650
727,105,532,61,579,61,579,65,617,147,525,191,520,191,520,210,498,105,532,147,525,49,651,80,651,49,651,83,681,83,681,58,738,80,651,196,652,196,652,160,763,105,532,49,651,147,525,80,651,49,651,80,651
